             529 a EXC COALG10.02           EQ17                0
             530 a EXC COALG10.02           EQ18                0
             531 a EXC COALG10.02           EQ19                0
             532 d EXC COALG10.02           EQ20              533
             533 a EXC COALG10.02           EQ21                0
             534 a TOR COALG10.02           EQ01                0
             535 d TOR COALG10.02           EQ02              536
             536 d TOR COALG10.02           EQ03              538
             537 a TOR COALG10.02           EQ04                0
             538 a TOR COALG10.02           EQ05                0
             539 a SYN NUCLG10.04           statord                0
             540 a SYN NUCLG10.04           statorq                0
             541 a SYN NUCLG10.04           satd                0
             542 a SYN NUCLG10.04           satq                0
             543 d SYN NUCLG10.04           derpsif              543
             544 d SYN NUCLG10.04           derpsid1              544
             545 d SYN NUCLG10.04           derpsiq1              545
             546 d SYN NUCLG10.04           derpsiq2              546
             547 d SYN NUCLG10.04           derdelta              547
             548 d SYN NUCLG10.04           deromega              548
             549 a EXC NUCLG10.04           EQ01                0
             550 a EXC NUCLG10.04           EQ02                0
             551 d EXC NUCLG10.04           EQ03              551
             552 a EXC NUCLG10.04           EQ04                0
             553 a EXC NUCLG10.04           EQ05                0
             554 a EXC NUCLG10.04           EQ06                0
             555 d EXC NUCLG10.04           EQ07              567
             556 a EXC NUCLG10.04           EQ08                0
             557 d EXC NUCLG10.04           EQ09              568
             558 a EXC NUCLG10.04           EQ10                0
             559 d EXC NUCLG10.04           EQ11              557
             560 a EXC NUCLG10.04           EQ12                0
             561 a EXC NUCLG10.04           EQ13                0
             562 a EXC NUCLG10.04           EQ14                0
             563 a EXC NUCLG10.04           EQ15                0
             564 a EXC NUCLG10.04           EQ16                0
             565 a EXC NUCLG10.04           EQ17                0
             566 a EXC NUCLG10.04           EQ18                0
             567 a EXC NUCLG10.04           EQ19                0
             568 d EXC NUCLG10.04           EQ20              569
             569 a EXC NUCLG10.04           EQ21                0
             570 a TOR NUCLG10.04           EQ01                0
             571 a SYN CCGTG11.01           statord                0
             572 a SYN CCGTG11.01           statorq                0
             573 a SYN CCGTG11.01           satd                0
             574 a SYN CCGTG11.01           satq                0
             575 d SYN CCGTG11.01           derpsif              575
             576 d SYN CCGTG11.01           derpsid1              576
             577 d SYN CCGTG11.01           derpsiq1              577
             578 d SYN CCGTG11.01           derpsiq2              578
             579 d SYN CCGTG11.01           derdelta              579
             580 d SYN CCGTG11.01           deromega              580
             581 a EXC CCGTG11.01           EQ01                0
             582 a EXC CCGTG11.01           EQ02                0
             583 d EXC CCGTG11.01           EQ03              583
             584 a EXC CCGTG11.01           EQ04                0
             585 a EXC CCGTG11.01           EQ05                0
             586 a EXC CCGTG11.01           EQ06                0
             587 d EXC CCGTG11.01           EQ07              599
             588 a EXC CCGTG11.01           EQ08                0
             589 d EXC CCGTG11.01           EQ09              600
             590 a EXC CCGTG11.01           EQ10                0
             591 d EXC CCGTG11.01           EQ11              589
             592 a EXC CCGTG11.01           EQ12                0
             593 a EXC CCGTG11.01           EQ13                0
             594 a EXC CCGTG11.01           EQ14                0
             595 a EXC CCGTG11.01           EQ15                0
             596 a EXC CCGTG11.01           EQ16                0
             597 a EXC CCGTG11.01           EQ17                0
             598 a EXC CCGTG11.01           EQ18                0
             599 a EXC CCGTG11.01           EQ19                0
             600 d EXC CCGTG11.01           EQ20              601
             601 a EXC CCGTG11.01           EQ21                0
             602 a TOR CCGTG11.01           EQ01                0
             603 d TOR CCGTG11.01           EQ02              604
             604 d TOR CCGTG11.01           EQ03              606
             605 a TOR CCGTG11.01           EQ04                0
             606 a TOR CCGTG11.01           EQ05                0
             607 a SYN COALG11.02           statord                0
             608 a SYN COALG11.02           statorq                0
             609 a SYN COALG11.02           satd                0
             610 a SYN COALG11.02           satq                0
             611 d SYN COALG11.02           derpsif              611
             612 d SYN COALG11.02           derpsid1              612
             613 d SYN COALG11.02           derpsiq1              613
             614 d SYN COALG11.02           derpsiq2              614
             615 d SYN COALG11.02           derdelta              615
             616 d SYN COALG11.02           deromega              616
             617 a EXC COALG11.02           EQ01                0
             618 a EXC COALG11.02           EQ02                0
             619 d EXC COALG11.02           EQ03              619
             620 a EXC COALG11.02           EQ04                0
             621 a EXC COALG11.02           EQ05                0
             622 a EXC COALG11.02           EQ06                0
             623 d EXC COALG11.02           EQ07              635
             624 a EXC COALG11.02           EQ08                0
             625 d EXC COALG11.02           EQ09              636
             626 a EXC COALG11.02           EQ10                0
             627 d EXC COALG11.02           EQ11              625
             628 a EXC COALG11.02           EQ12                0
             629 a EXC COALG11.02           EQ13                0
             630 a EXC COALG11.02           EQ14                0
             631 a EXC COALG11.02           EQ15                0
             632 a EXC COALG11.02           EQ16                0
             633 a EXC COALG11.02           EQ17                0
             634 a EXC COALG11.02           EQ18                0
